,0
700,70.30322524788338
701,62.68092037309103
702,31.216940879179873
703,74.15554096301395
704,129.6254887695673
705,301.4527060746236
706,357.14941132613035
707,315.7728942350783
708,325.73129249587987
709,311.84359829851405
710,304.5266884037405
711,277.8066269114627
712,249.38688857963805
713,243.12417991194494
714,237.96960941900514
715,302.1190759442289
716,370.12070593137304
717,395.60091462240337
718,364.3910132888276
719,314.3942988241157
720,268.4494840654073
721,193.45342896235914
722,115.11990112632643
723,84.67504971016734
724,51.986834600843366
725,37.62613211076314
726,46.04802092617942
727,68.81525712103908
728,189.53418672957332
729,323.5077766310283
730,344.6436820779845
731,317.42157186512185
732,282.7023014283476
733,310.821425156559
734,309.1335959879184
735,271.3559079928223
736,241.67420395294167
737,232.4602571229983
738,279.8447957085675
739,325.0420996204777
740,378.92409636424907
741,371.9160957530991
742,337.1586347201197
743,350.03985532785583
744,285.3622299044836
745,185.49197881397993
746,104.14217511143161
747,57.45109748305731
748,51.985676478064505
749,46.279605546680756
750,51.626718319524
751,99.96160147521707
752,175.6827687314915
753,301.75584970389565
754,363.18642582538695
755,311.72973286495574
756,300.98534363045616
757,328.86937592242424
758,305.55314460321387
759,254.12813715818524
760,230.72356964962512
761,236.95513380000259
762,270.90197877450777
763,300.98620723063175
764,376.18449702798193
765,396.1246956167715
766,387.0619156328847
767,345.74956952597955
768,273.55048077201974
769,182.44835228063113
770,104.02628296301035
771,54.35966843362982
772,44.95277622716927
773,31.48458704689847
774,32.51142263142009
775,71.60160068877661
776,236.01111397798562
777,357.2182197933012
778,348.04643649476384
779,329.3168106677419
780,301.3412117976169
781,321.27710736125397
782,289.40435794954055
783,238.46997836236977
784,223.32004764591017
785,230.308192940884
786,268.6086959960477
787,342.660157207598
788,397.1374540192399
789,396.55733434520766
790,368.17356209034966
791,304.6862248084353
792,269.2837667622199
793,173.05353050899492
794,114.59303513248707
795,58.5696244434491
796,35.61105837847012
797,41.31984490809393
798,38.625092878055966
799,115.97611327730917
800,216.21836388738672
801,309.03348326235897
802,325.0207741872396
803,324.196889635894
804,323.62976889167265
805,323.1986377196124
806,294.4528971853706
807,272.23645569788647
808,249.55441328595725
809,233.95187433497767
810,265.9038702945972
811,353.5268531929793
812,376.31053273453523
813,383.4547725132728
814,349.0592048810493
815,302.3777266927773
816,222.3142554517947
817,161.47692023590545
818,87.3818422235785
819,60.19644749795043
820,66.24013118700248
821,46.989494874846315
822,34.69909659302971
823,100.87173622213564
824,253.50470518979665
825,319.0461086255167
826,328.11979093763193
827,306.17225607477013
828,334.22920807820066
829,298.87204910593636
830,273.11203146205526
831,245.61850369457994
832,226.62057027195925
833,252.21383633135468
834,299.698309805742
835,375.21568738820747
836,388.4581624324076
837,403.30333962909447
838,360.7073541952753
839,263.04419808651534
840,220.4751489911214
841,159.65185850987996
842,86.22111366847815
843,45.767655375527625
844,50.27792460248264
845,48.323372769201455
846,45.716238717673605
847,142.44397107090447
848,298.05467899522176
849,362.13898364245546
850,325.0606695202075
851,304.3086568148968
852,310.98595846169184
853,316.2401768087093
854,291.25101467186477
855,254.07572087064818
856,219.72398406727953
857,247.4292430110457
858,269.6787016055326
859,340.74917475196247
860,388.52511390960547
861,394.16533158366786
862,381.2511244443687
863,314.12932831936894
864,217.59457316607217
865,121.3556435041431
866,84.49554067944592
867,62.84469490812742
868,50.49349518042132
869,38.077061192051474
870,58.22138890443
871,165.22406642213616
872,327.5868348153866
873,337.3977471386836
874,303.771068201536
875,329.5254524766416
876,326.14578064490274
877,311.9973241216805
878,248.68648762160998
879,244.82648062341258
880,240.97452182974186
881,237.66220020389468
882,305.78332649741844
883,392.739842183979
884,417.6580318613052
885,386.29301196208314
886,359.5898256165894
887,275.0810149028952
888,184.86997702738506
889,150.8604486574747
890,92.01660964925966
891,61.12326520317467
892,48.172856743219484
893,54.58514295809104
894,77.4932508116537
895,208.01668812484155
896,366.1248029592994
897,362.45231575703616
898,319.5744721919149
899,302.3626012099328
900,306.6186425192966
901,291.5353937169743
902,242.62940565006474
903,235.70721906647995
904,243.47122300881406
905,254.20211474663841
906,297.02481831413127
907,365.823351587019
908,399.0192837290631
909,370.6064385989291
910,340.78148238396545
911,295.1480354238314
912,174.96137305416545
913,121.41180247510016
914,89.08084827541663
915,52.8009350114711
916,46.36055433539542
917,53.42897700738669
918,73.85888182292183
919,205.2595621977273
920,351.12228080576216
921,355.9404509508178
922,292.8176652609513
923,284.0347516368633
924,299.2184975417019
925,333.21887574327764
926,281.1870350497096
927,236.50989050252937
928,215.06907928259028
929,224.50351933627098
930,280.9585578922679
931,356.8653517631667
932,370.724627025274
933,382.94518850676263
934,341.93704930564627
935,284.48401342070275
936,171.5862188996458
937,94.94404451967546
938,55.885754774005505
939,38.841701772968776
940,52.79460527145568
941,49.27189529271203
942,60.052600661763876
943,175.85448040108983
944,294.6717773986643
945,323.736206365339
946,324.7671053634037
947,318.5445915431902
948,318.84061171899054
949,315.886075777168
950,264.4408442387206
951,233.36897167194024
952,207.9225956409687
953,239.0328260328899
954,312.25750239423894
955,397.76955942869847
956,396.6434946864271
957,360.50616031390166
958,327.6358054380612
959,247.14363595643792
960,164.86581711460684
961,98.89691724022464
962,60.320166958945975
963,48.427803495638955
964,57.69132808913179
965,68.75505470417312
966,59.53539900283769
967,183.1625146824979
968,357.7664910909151
969,336.98156174076075
970,311.0793920136388
971,316.00750395214857
972,330.05274777461443
973,300.30088308433994
974,275.6421852921494
975,248.42783063317594
976,229.34145494314922
977,254.05662931647703
978,307.307620742632
979,367.94572140124546
980,404.2426271218254
981,391.3675864968489
982,320.80877648683173
983,243.289167480754
984,159.85807425123429
985,91.86280894746525
986,59.15697240103208
987,48.6540567578308
988,33.52428087205908
989,37.817122531102456
990,92.85377267729379
991,230.151040172512
992,360.50211686799275
993,325.5772621662931
994,299.29373558705873
995,299.6723918166567
996,321.90679169507575
997,309.6052265138786
998,250.09294911396145
999,238.9648836618489
1000,258.7774921885668
1001,290.512416877746
1002,339.01059284930227
1003,382.8585589261414
1004,391.0464570211451
1005,411.13965760636427
1006,356.04846586757947
1007,222.2796939730906
1008,153.23953235974014
1009,93.9880341333706
1010,70.94532445821807
1011,59.12352661388431
1012,60.55949902148515
1013,47.718493228862854
1014,137.63669327026022
1015,283.776620046802
1016,411.26950713103406
1017,310.62910688855084
1018,265.284656488916
1019,305.6340185133006
1020,297.95790086456003
1021,284.1621101991769
1022,244.7205604362676
1023,229.53876262373265
1024,238.64479000716494
1025,285.85523079085874
1026,339.67643357660336
1027,401.9059546744268
1028,412.61183133462123
1029,396.9588035967855
1030,325.39007058834477
1031,220.25245246375684
1032,145.50284289290244
1033,90.67480460415965
1034,49.76060313775176
1035,42.01080491911554
1036,49.899577871213495
1037,39.1012410812354
1038,110.50034903784322
1039,230.71788386581
1040,341.3719353086538
1041,348.83787364066757
1042,308.15384907655573
1043,310.369367903943
1044,327.3628279120331
1045,284.3343560029879
1046,224.92920433612554
1047,218.8078490463085
1048,243.44896346469238
1049,312.0348183466457
1050,356.5143407230052
1051,410.623274620437
1052,375.8623092676699
1053,353.2225764004711
1054,279.75950146347793
1055,188.72079516995677
1056,133.49441755628413
1057,94.00276026353268
1058,62.530484217645494
1059,55.68547940380128
1060,47.23597535039974
1061,66.75926970643812
1062,139.0186033084864
1063,310.55798217582225
1064,352.0392544673662
1065,283.1085479363882
1066,276.11307701564726
1067,322.12606626914334
1068,325.8232334671765
1069,303.39941062769645
1070,252.36988027204455
1071,225.45797723902314
1072,253.20065178519516
1073,299.46250203062465
1074,352.54684171046455
1075,351.9607017947457
1076,371.79339464144357
1077,405.7421764764582
1078,301.25807156105776
1079,195.65829006503589
1080,117.84889764887686
1081,63.66967767934949
1082,50.74476788816307
1083,49.55218097282736
1084,46.73486760457271
1085,44.50831665933521
1086,162.71264722475325
1087,328.71076302080735
1088,336.84948582488676
1089,304.99273298405615
1090,314.27336484807967
1091,317.1528773966121
1092,321.26959453891703
1093,279.8975327262276
1094,223.66372557244182
1095,256.35658128473256
1096,265.56538395293626
1097,318.57792750835034
1098,378.624062693991
1099,373.1463416263815
1100,348.42459353350887
1101,352.1877936975705
1102,269.10079085102467
1103,167.45084699516602
1104,110.87186683824399
1105,77.17279025169282
1106,47.39012548579123
1107,47.74588882287284
1108,48.708109143388384
1109,79.99563465459818
1110,211.07567975264425
1111,341.2108663880404
1112,341.0888441759449
1113,305.4341624634128
1114,312.00301489740417
1115,328.3052503233206
1116,321.17032544589904
1117,267.1101624948007
1118,201.0226448899401
1119,208.32037088023472
1120,259.7460272733722
1121,292.76802073062527
1122,381.0195398238674
1123,380.79542309852616
1124,370.9922931606267
1125,369.49999205717876
1126,275.6129077486238
1127,201.80582042722747
1128,106.9147310278106
1129,70.68668369348674
1130,44.89003792077031
1131,52.83899332210012
1132,44.266987833384235
1133,81.5184662706126
1134,216.733256788618
1135,290.47447338101307
1136,304.13317625435866
1137,280.8077148962772
1138,306.16665515340003
1139,323.7847426919715
1140,307.68790932631913
1141,239.83264209726042
1142,250.64587037437062
1143,246.26609338030855
1144,268.4308442789581
1145,307.68123015270663
1146,346.72400005475833
1147,381.32442562921614
1148,385.0751759734052
1149,348.6288025276343
1150,238.2321788157492
1151,174.78078577120164
1152,112.11780727194318
1153,48.34757354175255
1154,54.20719557950426
1155,46.17609333141269
1156,37.26507735064024
1157,99.00205681767332
1158,249.05865187416535
1159,325.32134698361887
1160,303.3202389584183
1161,286.3778935977162
1162,305.50910099425795
1163,303.9615444552968
1164,289.4403595938554
1165,274.96444385491395
1166,243.85886092983375
1167,228.69956040106422
1168,248.71969130119408
1169,326.44169099871544
1170,413.8163588951595
1171,405.03094931680675
1172,367.79847008344177
1173,320.0016797238709
1174,228.08029418034354
1175,151.85183170761974
1176,81.28410614896885
1177,65.65148533320183
1178,44.01924939688138
1179,27.183119369916085
1180,31.387724053791715
1181,80.0816552223788
1182,225.4036453065879
1183,354.70593200383416
1184,346.9248145510837
1185,311.85276344257426
1186,304.04289758860233
1187,288.4636277952445
1188,290.3117920739447
1189,251.64466391272768
1190,234.95084009417903
1191,221.50232152946876
1192,270.9838710339345
1193,381.79885661586144
1194,382.98545324096176
1195,402.8133338878371
1196,344.28469396799284
1197,315.65423157742316
1198,215.32940232049606
1199,142.32220843805248
1200,80.42905212076494
1201,49.38609019223327
1202,45.08829655992861
1203,47.304723914668244
1204,52.36546087899015
1205,94.14501967280685
1206,282.8963419047984
1207,344.59500098600466
1208,306.4410853248102
1209,310.75347030574665
1210,317.0104482624479
1211,349.04284140488954
1212,285.27862042852274
1213,244.12787800043225
1214,234.71211954043474
1215,233.7383579273989
1216,290.8527402417458
1217,317.73197872130424
1218,347.4943014599481
1219,412.2055498832209
1220,377.3431988682193
1221,308.22048606351626
1222,214.23795895983116
1223,129.23308482387904
1224,67.20085393495918
1225,59.56642870625717
1226,47.770029692521575
1227,25.682012539822097
1228,50.28475353335102
1229,138.29750215376356
1230,320.64737310834687
1231,400.3051993662666
1232,361.8047653825872
1233,301.3001134146934
1234,301.8818105318209
1235,307.6985620591211
1236,278.9948758582862
1237,230.45965992544086
1238,225.20343483119456
1239,257.43173230393427
1240,279.13446459649714
1241,347.0158769464792
1242,392.1529335143466
1243,371.0609418867246
1244,399.11025627010497
1245,334.0842730059547
1246,222.17315416529937
1247,129.3704222113431
1248,68.09524420237568
1249,51.564299495270916
1250,32.36092657307222
1251,38.1846068694114
1252,70.22563102170056
1253,146.08300250220287
1254,294.9124822360491
1255,347.9771787558253
1256,331.6694472386179
1257,316.3350530222213
1258,305.4986429458886
1259,315.8548513893159
1260,290.7898971052677
1261,245.81110525339716
1262,235.20592287610594
1263,245.65672861015616
1264,285.06953433976395
1265,376.26281008899304
1266,424.2452744863192
1267,427.4295130991275
1268,380.02727819782115
1269,297.22200868486425
1270,215.35296662470967
1271,120.65245331722417
1272,88.22735172267394
1273,60.492986832237875
1274,61.30033818253369
1275,46.06313642520678
1276,63.05513380409772
1277,146.7057430912601
1278,309.1221046144835
1279,330.96682612927134
1280,306.0706707361945
1281,330.44126801546673
1282,338.94442010983505
1283,328.5559439696729
1284,289.6508883441793
1285,235.1604528292877
1286,252.87135180320567
1287,256.2091627379931
1288,307.73722439068223
1289,394.5799195708613
1290,399.7950462821841
1291,385.9446965525276
1292,355.99530204174016
1293,299.7066462929863
1294,213.26042845585556
1295,118.04840426516753
1296,63.53874990243733
1297,47.87398119574024
1298,40.368746559782124
1299,34.017960657994195
1300,73.72517854486725
1301,187.90681456513374
1302,340.34825461032284
1303,381.2680370304667
1304,294.1400293182831
1305,294.1055252465271
1306,324.902031659048
1307,320.07444178259715
1308,296.0545160937064
1309,254.09097115120585
1310,230.84938571220306
1311,245.53599680641554
1312,308.1022876533543
1313,371.6905912771867
1314,373.3193611760145
1315,381.74161939266196
1316,372.451687603048
1317,294.42704908300476
1318,200.29332705377766
1319,132.52187396892953
1320,68.68750419795168
1321,50.58906027731038
1322,44.36207370705449
1323,57.05629742127488
1324,83.33420311150499
1325,190.69146088397125
1326,347.4649789892457
1327,328.41280598449754
1328,332.8037685975971
1329,317.5063394638616
1330,339.3896484315826
1331,306.6171549305548
1332,259.1406061109581
1333,232.41411691246
1334,224.2130526587097
1335,242.50220682882411
1336,284.9927488027629
1337,365.5614560979264
1338,391.4275892373737
1339,401.5161764726251
1340,383.50040854104964
1341,312.53013547857853
1342,189.14503750824633
1343,111.1261746263717
1344,60.47936890576935
1345,49.85307325135253
1346,65.27623358522098
1347,52.839352739514254
1348,72.69572720027614
1349,209.35981602570192
1350,349.2148426051826
1351,327.52450584548706
1352,272.7222832117047
1353,305.85680239906435
1354,333.5356023556584
1355,318.88710136312596
1356,246.81660854080647
1357,215.8360061576141
1358,228.13128652597254
1359,262.26553273858434
1360,326.67675997137036
1361,376.10395757576674
1362,406.4433399485142
1363,408.22068901281455
1364,377.3361902286439
1365,279.0744992952863
1366,188.32732295584321
